ესაა	O
ჯგუფის	O
პირველი	O
ალბომი	O
,	O
რომელზეც	O
უკრავს	O
Deakin	B-PER
.	O

ბაგრატ	B-PER
IV	I-PER
(	I-PER
იმერეთის	I-PER
მეფე	I-PER
)	I-PER

სიმღერის	O
ავტორები	O
არიან	O
რიჩარდ	B-PER
რაიტი	I-PER
და	O
როჯერ	B-PER
უოტერსი	I-PER
.	O

ისინი	O
ძირითადად	O
ვანდერბილტის	B-ORG
უნივერსიტეტიდან	I-ORG
იყვნენ	O
,	O
ნეშვილში	B-LOC
,	O
ტენესი	B-LOC
.	O

ურუგვაის	B-LOC
ტერიტორიაზე	O
იგი	O
სინგლის	O
სახით	O
გამოიცა	O
.	O

Walking	B-ORG
in	I-ORG
My	I-ORG
Shoes	I-ORG

რუსეთში	B-LOC
საფუძველი	O
ჩაუყარა	O
ზვავთმცოდნეობას	O
.	O

ჩიკაგო	B-ORG
ბულზი	I-ORG
(	O
6	O
)	O

სწრაფი	O
საზოგადოებრივი	O
ტრანზიტის	O
ერთ-ერთი	O
ყველაზე	O
მოხერხებული	O
საშუალება	O
ქალაქში	O
თბილისის	B-ORG
მეტროპოლიტენია	I-ORG
.	O

A	B-ORG
Pain	I-ORG
That	I-ORG
I	I-ORG
'm	I-ORG
Used	I-ORG
To	I-ORG

მასში	O
ჟღერს	O
სინთეზატორით	O
შექმნილი	O
ფანფარას	O
თემა	O
,	O
რომელიც	O
დონ	B-PER
ეირის	I-PER
ეკუთვნის	O
.	O

''Okres	O
Uherské	O
Hradiště	O
''	O
)	O
—	O
რაიონი	B-LOC
ზლინის	B-LOC
მხარეში	I-LOC
,	O
ჩეხეთში	B-LOC
.	O

ტურნირის	O
გამარჯვებული	O
გახდა	O
რონი	B-PER
ო’სალივანი	I-PER
,	O
რომელმაც	O
ფინალში	O
დაამარცხა	O
გრემ	B-PER
დოტი	I-PER
ანგარიშით	O
'	O
''	O
18:8	O
''	O
'	O
.	O

ჯოვანი	B-PER
ბატისტა	I-PER
პერგოლეზი	I-PER

ქვეყანა	O
მდებარეობს	O
ბალკანეთის	B-LOC
ნახევარკუნძულის	I-LOC
ჩრდილოეთით	O
.	O

გადამისამართება	O
სადგურის	B-ORG
მოედანი	I-ORG
(	I-ORG
მეტროსადგური	I-ORG
)	I-ORG

გადამისამართება	O
ლინკოლნი	B-LOC
(	I-LOC
ადამსის	I-LOC
ოლქი	I-LOC
)	I-LOC

მის	O
ოჯახის	O
ყველა	O
წევრი	O
მუსიკოსი	O
იყო	O
,	O
რამაც	O
დიდი	O
გავლენა	O
მოახდინა	O
იმ	O
ფაქტზე	O
,	O
რომ	O
მომღერალმა	O
ფორტეპიანოზე	B-ORG
დაკვრა	O
4	O
წლიდან	O
დაიწყო	O
.	O

გვხვდება	O
ჩრდილოეთ	B-LOC
ამერიკის	I-LOC
დაჭაობებულ	O
წყალსატევეებში	O
.	O

სიმღერის	O
ავტორია	O
ჯორჯ	B-PER
ჰარისონი	I-PER
.	O

'	O
''	O
ანდრეი	B-PER
ჰუსინი	I-PER
''	O
'	O

კარიერა	O
დაიწყო	O
ატალანტას“	B-ORG
ახალგაზრდულ	O
გუნდში	O
.	O

უკანასკნელი	O
გამარჯვებული	O
ნიუ-იორკ	B-ORG
ნიქსის	I-ORG
ცენტრი	O
ტაისონ	B-PER
ჩენდლერია	I-PER
.	O

აშენებულია	O
სამეფო	B-ORG
სასახლის	I-ORG
გვერდით	O
.	O

'	O
''	O
ლუკა	B-PER
ტონი	I-PER
''	O
'	O

Happiness	B-ORG
Is	I-ORG
The	I-ORG
Road	I-ORG
''	O

ტყვედ	O
ჩავარდა	O
ნაპოლეონ	B-PER
III	I-PER
,	O
რომელმაც	O
ხელი	O
მოაწერა	O
კაპიტულაციას	O
.	O

'	O
''	O
აბიბოს	B-PER
ნეკრესელი	I-PER
''	O
'	O

ge	O
—	O
საქართველო	B-LOC
,	O
და	O
ა.შ	O
.	O

შტატს	O
დასავლეთით	O
ესაზღვრება	O
ჩადი	B-LOC
და	O
სამხრეთით	O
ცენტრალური	B-LOC
აფრიკის	I-LOC
რესპუბლიკა	I-LOC
.	O

გადამისამართება	O
რუსეთის	B-ORG
გეოგრაფიული	I-ORG
საზოგადოება	I-ORG

გადამისამართება	O
საფრანგეთის	B-LOC
ღია	I-LOC
პირველობა	I-LOC

The	B-ORG
Velvet	I-ORG
Underground	I-ORG
&	I-ORG
Nico	I-ORG
''	O

კარიმ	B-PER
აბდულ-ჯაბარი	I-PER
(	O
11	O
)	O

ცოლად	O
ჰყავდა	O
კათალიკოს	O
ევდემოზ	B-PER
დიასამიძის	I-PER
ძმისწული	O
.	O

გადამისამართება	O
Venus	B-ORG
(	I-ORG
სიმღერა	I-ORG
)	I-ORG

'	O
''	O
ქარიმ	B-PER
ბენზემა	I-PER
''	O
'	O

'	O
''	O
'	O
''	O
—	O
ჯგუფ	O
ბითლზის	B-ORG
სიმღერა	O
.	O

'	O
''	O
როდ	B-PER
სტაიგერი	I-PER
''	O
'	O
†	O

Never	B-ORG
Let	I-ORG
Me	I-ORG
Down	I-ORG
Again	I-ORG

ეს	O
არის	O
უკანასკნელი	O
სინგლი	O
მუსიკოსის	O
მესამე	O
ალბომიდან	O
The	B-ORG
Soul	I-ORG
Cages“	I-ORG
.	O

სიმღერების	O
დიდი	O
ნაწილი	O
სრულდებოდა	O
განსხვავებულ	O
ტონალობაში	O
,	O
ფილ	B-PER
კოლინზის	I-PER
ვოკალთან	O
პრობლემების	O
გამო	O
.	O

დაკრძალულია	O
მწერალთა	B-ORG
და	I-ORG
საზოგადო	I-ORG
მოღვაწეთა	I-ORG
დიდუბის	I-ORG
პანთეონში	I-ORG
.	O

ულრიხ	B-PER
როთი	I-PER
—	O
მთავარი	O
გიტარა	B-ORG
,	O
შემცვლელი	O
ვოკალი	O
;	O

ალბერტ	B-PER
აინშტაინი	I-PER
მას	O
მათემატიკოს	O
კარლ	B-PER
ფრიდრიხ	I-PER
გაუსზე	I-PER
მაღლა	O
აყენებდა	O
და	O
„დიად	O
რელიგიურ	O
მწერალს“	O
უწოდებდა	O
,	O
რომელიც	O
„სულიერი	O
ცხოვრების	O
საიდუმლოს“	O
იკვლევდა	O
.	O

'	O
''	O
ჯეფრი	B-PER
რაში	I-PER
''	O
'	O

სწორედ	O
აქედან	O
მოდის	O
ალბომის	O
სათაური	O
“Amnesiac”	O
-მის	O
გარეკანზე	O
კი	O
ტომ	B-PER
იორკის	I-PER
ნახატია	O
აღბეჭდილი	O
.	O

)	O
და	O
კუნძულ	O
კორსიკაზე	B-LOC
.	O

'	O
''	O
ჩრდილოეთი	B-LOC
ამერიკა	I-LOC
''	O
'	O

ჯვარი	B-LOC
-	I-LOC
წალენჯიხის	I-LOC
მუნიციპალიტეტი	I-LOC

*1999	O
-	O
The	B-ORG
Soft	I-ORG
Bulletin	I-ORG
''	O
-	O
The	B-ORG
Flaming	I-ORG
Lips	I-ORG

გადამისამართება	O
აბდულა	B-PER
(	I-PER
საუდის	I-PER
არაბეთი	I-PER
)	I-PER

*1991	O
-	O
Nevermind	B-ORG
''	O
-	O
Nirvana	B-ORG

ჩვენსწელთაღრიცხვამდელი	O
ნიმუშები	O
აღმოჩენილია	O
ეგვიპტესა	B-LOC
და	O
ტაილანდში	B-LOC
.	O

შეტანილია	O
ალბომში	O
December	B-ORG
's	I-ORG
Children	I-ORG
(	I-ORG
And	I-ORG
Everybody	I-ORG
's	I-ORG
)	I-ORG
.	O

გადამისამართება	O
ქაცვი	B-LOC
(	I-LOC
მცენარე	I-LOC
)	I-LOC

X-XV	O
საუკუნეებში	O
თრიალეთის	B-LOC
რელიგიურ-ადმინისტრაციული	O
ცენტრი	O
იყო	O
.	O

'	O
''	O
სან-დიეგო	B-LOC
''	O
'	O

გადამისამართება	O
სერბეთის	B-ORG
ეროვნული	I-ORG
საფეხბურთო	I-ORG
ნაკრები	I-ORG

ბეზპრიმი	B-PER
—	O
პოლონეთის	B-LOC
მთავარი	O
(	O
დ	O
.	O

გამეფებამდე	O
ცნობილი	O
იყო	O
,	O
როგორც	O
„კულტურის	O
ელჩი“	O
ევროპაში	B-LOC
და	O
კლასიკური	O
ცეკვების	O
მასწავლებელი	O
.	O

საქართველოს	B-ORG
17	I-ORG
წლამდე	I-ORG
ფეხბურთელთა	I-ORG
ნაკრებში	I-ORG
ჩატარებული	O
აქვს	O
8	O
მატჩი	O
.	O

გერმანული	B-ORG
პინჩერის	I-ORG
ეს	O
მძიმეწონიანი	O
``	O
ბიძაშვილი	O
''	O
არასოდეს	O
ყოფილა	O
ცნობილი	O
ყოფილი	O
ავსტრიის	B-LOC
იმპერიის	I-LOC
ფარგლებს	O
გარეთ	O
,	O
დღესაც	O
სხვა	O
ქვეყნებში	O
იშვიათად	O
გვხვდება	O
.	O

მას	O
ისეთი	O
შთაბეჭდილებები	O
დარჩა	O
კონცერტიდან	O
,	O
რომ	O
მეორე	O
დღესვე	O
იყიდა	O
ალბომი	O
Fireball“	B-ORG
.	O

ლებუუ	O
