현재	O
대한민국	B-LOC
K리그	B-ORG
챌린지의	I-ORG
서울	B-ORG
이랜드	I-ORG
FC에서	I-ORG
활약하고	O
있다	O
.	O

'	O
''	O
탄샤오	B-PER
''	O
'	O

개그만화	B-ORG
보기	I-ORG
좋은	I-ORG
날+	I-ORG

넘겨주기	O
피핀	B-PER
1세	I-PER
(	I-PER
아키텐	I-PER
)	I-PER

관동	B-LOC
지방	I-LOC
(	O
關東地方	O
)	O
-	O
강원도	B-LOC
(	I-LOC
남	I-LOC
)	I-LOC
·	O
강원도	B-LOC
(	I-LOC
북	I-LOC
)	I-LOC

넘겨주기	O
FC	B-ORG
로트바이스	I-ORG
에르푸르트	I-ORG

넘겨주기	O
제16보병사단	B-ORG
(	I-ORG
독일	I-ORG
국방군	I-ORG
)	I-ORG

보통	O
음악이	B-LOC
곁들여져	O
있는	O
경우가	O
많았다	O
.	O

유엔	B-ORG
가입	O
국가로	O
승인	O
받았다	O
.	O

넘겨주기	O
제2보병사단	B-ORG
(	I-ORG
미국	I-ORG
)	I-ORG

(	O
아소르스	B-LOC
제도	I-LOC
제외	O
)	O

NBA의	B-ORG
정규	O
시즌이	O
끝나는	O
달이다	O
.	O

민주공화당	B-ORG
제주제2지구당	O
위원장	O
,	O
원내총무	O

브루나이	B-LOC
,	O
중화민국	B-LOC
,	O
타이	B-LOC
,	O
중화인민공화국	B-LOC
(	O
홍콩	B-LOC
포함	O
)	O
,	O
일본	B-LOC
,	O
싱가포르	B-LOC
,	O
말레이시아	B-LOC
,	O
인도네시아	B-LOC
,	O
캄보디아	B-LOC
등에도	O
수출되었다	O
.	O

미시오네스	B-LOC
주	I-LOC
(	O
Misiones	O
)	O

10분	O
뒤	O
피를로는	O
코너킥으로	O
마르코	B-PER
마테라치의	I-PER
헤딩	O
동점골을	O
어시스트하였다	O
.	O

2014년	B-ORG
FIFA	I-ORG
월드컵	I-ORG
아시아	I-ORG
지역	I-ORG
1차	I-ORG
예선	I-ORG

헌정왕후는	B-PER
출산	O
도중	O
사망하고	O
,	O
그는	O
선왕의	O
태후를	O
범한	O
죄로	O
사수현	O
(	O
지금의	O
경상남도	B-LOC
